"Marca.temporal","X1.1..Estás.de.acuerdo.en.responder.la.siguiente.encuesta.de.cafetería.en.Constitución.","X7.1.Reside.en.Constitución.o.es.visitante","X2.1..Consumes.café.","X2.2..Si.respondió.que.NO..no.responda...Cada.cuánto.consumes.café.al.interior.de.tu.domicilio.","X2.4..Visitas.cafeterías.","X2.6..Si.respondió.que.NO..no.responda..Con.qué.frecuencia.visitas.una.cafetería.","X2.5..Si.respondió.que.NO..pase.a.la.siguiente.sección...Dónde.sueles.ir.cuando.visitas.una.cafetería.","X2.3..Si.respondió.que.NO..pase.a.la.siguiente...Qué.tipo.de.café.consumes.","X3.2..Qué.aspectos.valoras.más.al.elegir.una.cafetería.","X2.7..Cuánto.está.dispuesto.a.pagar.al.consumir.en.una.cafetería.","X6.1..Estás.de.acuerdo.con.que.la.producción.de.los.pasteles.de.Pan.Canela.se.realice.en.una.extensión.de.fábrica.","X6.2..Te.gustaría.que.ciertos.productos.se.hicieran.a.la.vista.del.cliente.","X6.3..Te.gustaría.que.Pan.Canela.amplíe.su.carta.en.opciones.saladas.","X6.4.Si.Pan.Canela.amplía.su.carta..Qué.tipos.de.productos.te.gustaría.que.incorpore.","X6.5..Te.gustaría.que.existiera.una.sucursal.de.Pan.Canela.cerca.de.la.playa.","X6.6..Si.respondió.que.NO..pase.a.la.siguiente.sección...Qué.te.gustaría.encontrar.en.la.carta.de.la.nueva.sucursal.","X6.7..Qué.formato.de.atención.te.gustaría.en.esta.sucursal.","X.Participa.o.le.gustaría.participar.en.talleres.actividades.de.Pan.Canela.","X.Qué.taller.te.gustaría.que.realizara.Pan.Canela.","X7.2..Qué.edad.tienes.","X7.3..Cuál.es.tu.género.","X7.4..Cuál.es.tu.ingreso.mensual.aproximado.","X5.1..Conoces.a.Pan.Canela.","X5.2..Si.respondió.que.NO..pase.a.la.siguiente..En.el.último.mes..Cuántas.veces.visitó.a.Pan.Canela.","X.Cómo.conoció.Pan.Canela.","X4.1..Qué.lo.motiva.principalmente.a.visitar.una.cafetería.","X4.2..Qué.medio.usa.para.elegir.una.cafetería.","X3.1..Qué.tipo.de.producto.consume.con.mayor.frecuencia.","X3.2.Las.veces.que.visitas.una.cafetería..Qué.aspectos.valoras.más.al.elegir.una.cafetería...Precio.","X3.2.Las.veces.que.visitas.una.cafetería..Qué.aspectos.valoras.más.al.elegir.una.cafetería...Calidad.del.producto.","X3.2.Las.veces.que.visitas.una.cafetería..Qué.aspectos.valoras.más.al.elegir.una.cafetería...Servicio.y.atención.","X3.2.Las.veces.que.visitas.una.cafetería..Qué.aspectos.valoras.más.al.elegir.una.cafetería...Ambiente.y.comodidad.","X3.2.Las.veces.que.visitas.una.cafetería..Qué.aspectos.valoras.más.al.elegir.una.cafetería...Ubicación.","X6.4...Si.respondió.que.NO..pase.a.la.siguiente..Si.Pan.Canela.amplía.su.carta..Qué.tipos.de.productos.te.gustaría.que.incorpore...Croissant.","X6.4...Si.respondió.que.NO..pase.a.la.siguiente..Si.Pan.Canela.amplía.su.carta..Qué.tipos.de.productos.te.gustaría.que.incorpore...Empanadas.Artesanales.","X6.4...Si.respondió.que.NO..pase.a.la.siguiente..Si.Pan.Canela.amplía.su.carta..Qué.tipos.de.productos.te.gustaría.que.incorpore...Ensaladas.","X6.4...Si.respondió.que.NO..pase.a.la.siguiente..Si.Pan.Canela.amplía.su.carta..Qué.tipos.de.productos.te.gustaría.que.incorpore...Opciones.libres.de.alergias.","X6.4...Si.respondió.que.NO..pase.a.la.siguiente..Si.Pan.Canela.amplía.su.carta..Qué.tipos.de.productos.te.gustaría.que.incorpore...Colaciones..","X3.1..Qué.tipo.de.producto.consume.con.mayor.frecuencia.a.la.semana...Café..","X3.1..Qué.tipo.de.producto.consume.con.mayor.frecuencia.a.la.semana...Repostería.","X3.1..Qué.tipo.de.producto.consume.con.mayor.frecuencia.a.la.semana...Productos.salados.","X3.1..Qué.tipo.de.producto.consume.con.mayor.frecuencia.a.la.semana...Jugos.bebidas.frías.","X3.1..Qué.tipo.de.producto.consume.con.mayor.frecuencia.a.la.semana...Té.","Puntuación"
2025-10-29 17:02:18.012,"Sí","Constitución","Sí","1 vez por semana","Sí","1 vez a la semana","Al centro","Capuccino",NA,"$ 10.000","Sí","Indiferente","Sí",NA,"Sí","Pizza y Sándwich","Ambos formatos",NA,NA,"38.0","Femenino","$500.001 - $800.000","Sí","1 vez",NA,"Probar productos","Recomendaciones",NA,"Muy Bajo","Muy alto","Muy alto","Muy alto","Medio","Indiferente","Me interesa","Indiferente","Indiferente","Indiferente","Consumo poco (1-2 veces)","Consumo poco (1-2 veces)","Consumo poco (1-2 veces)","No consumo","Consumo diariamente",0
2025-10-29 17:12:07.317,"Sí","Constitución","Sí","Todos los días","Sí","1 vez a la semana","Al centro","Espresso",NA,"$ 10.000","Sí","Sí","Sí",NA,"Indiferente","Bebidas frías (Frappés, smoothies, jugos naturales), Helados y postres fríos, Snacks para llevar, Pizza y Sándwich","Ambos formatos",NA,NA,"32.0","Femenino","$800.001 - $1.000.000","Sí","2 veces",NA,"Compartir con amigos/familia","Redes sociales",NA,"Muy Bajo","Alto","Alto","Alto","Medio","Me interesa","No me interesa","Indiferente","Me interesa","Me interesa","Consumo diariamente","Consumo poco (1-2 veces)","Consumo mucho (3-4 veces)","Consumo diariamente","No consumo",0
2025-10-29 18:04:29.262,"Sí","Constitución","No",NA,"No",NA,NA,NA,NA,"Menos de $5.000","Sí","Sí","Indiferente",NA,"Sí","Snacks para llevar","Ambos formatos",NA,NA,"35.0","Femenino","$500.001 - $800.000","Sí","1 vez",NA,"Probar productos","Recomendaciones",NA,"Bajo","Muy alto","Muy alto","Muy alto","Alto","Me interesa","No me interesa",NA,NA,NA,"No consumo","Consumo poco (1-2 veces)","Consumo poco (1-2 veces)","No consumo","No consumo",0
2025-10-29 18:09:09.536,"Sí","Constitución","Sí","Todos los días","Sí","1 vez a la semana","Al centro","Espresso",NA,"$ 15.000","Sí","Sí","Sí",NA,"Sí","Todas las opciones","Ambos formatos",NA,NA,"43.0","Femenino","$800.001 - $1.000.000","Sí","2 veces",NA,"Compartir con amigos/familia","Recomendaciones",NA,"Medio","Muy alto","Muy alto","Muy alto","Muy alto","Me interesa","Me interesa","Me interesa","Me interesa","Me interesa","Consumo diariamente","Consumo poco (1-2 veces)","Consumo poco (1-2 veces)","Consumo poco (1-2 veces)","Consumo poco (1-2 veces)",0
2025-10-29 20:34:44.784,"Sí","Constitución","Sí","2 veces por semana","Sí","2 veces a la semana","Cerca de mi hogar","Capuccino",NA,"$ 10.000","Sí","Sí","No",NA,"No",NA,"Servicio con mesas dentro y fuera del local",NA,NA,"48.0","Femenino","$500.001 - $800.000","Sí","1 vez",NA,"Relajarse /disfrutar del ambiente","Redes sociales",NA,"Medio","Muy alto","Alto","Medio","Alto",NA,NA,NA,NA,NA,"No consumo","Consumo poco (1-2 veces)","Consumo mucho (3-4 veces)","Consumo diariamente","No consumo",0
2025-11-01 12:45:18.224,"Sí","Visitante","Sí","Todos los días","Sí","De vez en cuando","Al centro","Descafeinado",NA,"$ 10.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"24.0","Masculino","1.000.001 - $1.999.990","No",NA,NA,"Relajarse /disfrutar del ambiente","Precio y promociones",NA,"Medio","Alto","Alto","Medio","Medio",NA,NA,NA,NA,NA,"Consumo diariamente","No consumo","No consumo","Consumo diariamente","No consumo",0
2025-11-02 11:10:33.573,"Sí","Constitución","Sí","3 veces por semana","Sí","3 veces a la semana","Al centro","Capuccino",NA,"$ 15.000","Sí","Sí","Sí",NA,"Sí","Bebidas frías (Frappés, smoothies, jugos naturales), Helados y postres fríos, Pizza y Sándwich","Ambos formatos",NA,NA,"42.0","Femenino","1.000.001 - $1.999.990","Sí","3 veces",NA,"Relajarse /disfrutar del ambiente","Redes sociales",NA,"Bajo","Muy alto","Muy alto","Muy alto","Medio","Me interesa","Me interesa","No me interesa","No me interesa","No me interesa","Consumo mucho (3-4 veces)","Consumo poco (1-2 veces)","Consumo poco (1-2 veces)","Consumo mucho (3-4 veces)","Consumo diariamente",0
2025-11-25 10:14:40.833,"Sí","Constitución","No",NA,"Sí","2 veces a la semana","Al centro",NA,NA,"$ 10.000","Sí","Sí","Sí",NA,"Sí","Bebidas frías (Frappés, smoothies, jugos naturales), Helados y postres fríos, Pizza y Sándwich","Ambos formatos",NA,NA,"40.0","Masculino","1.000.001 - $1.999.990","Sí","2 veces",NA,"Compartir con amigos/familia","Redes sociales",NA,"Bajo","Muy alto","Muy alto","Muy alto","Bajo","Me interesa","Me interesa","Me interesa","No me interesa","No me interesa","No consumo","Consumo poco (1-2 veces)","Consumo mucho (3-4 veces)","Consumo mucho (3-4 veces)","Consumo diariamente",0
2025-11-26 14:34:12.92,"Sí","Visitante","Sí","Todos los días","Sí","1 vez al mes","Al centro","Tradicional",NA,"$ 10.000","Sí","Sí","No",NA,"Sí","Bebidas frías (Frappés, smoothies, jugos naturales), Helados y postres fríos","Servicio con mesas dentro y fuera del local",NA,NA,"20.0","Prefiero no decirlo","Prefiero no decirlo","Sí","1 vez",NA,"Trabajar o Estudiar","Redes sociales",NA,"Medio","Muy alto","Muy alto","Muy alto","Bajo",NA,NA,NA,NA,NA,"Consumo diariamente","Consumo poco (1-2 veces)","No consumo","No consumo","Consumo mucho (3-4 veces)",0
2025-11-26 14:34:37.695,"No","Constitución","Sí","3 veces por semana","No",NA,NA,"Instantáneo",NA,NA,"Sí","Sí","Sí",NA,"No",NA,NA,NA,NA,"23","Masculino","Menos de $500.000","Sí","2 veces",NA,"Trabajar o Estudiar","Redes sociales",NA,"Medio","Alto","Alto","Alto","Bajo","Me interesa","Me interesa","Me interesa","Me interesa","Me interesa","Consumo diariamente","No consumo","Consumo poco (1-2 veces)","Consumo diariamente","Consumo poco (1-2 veces)",0
2025-11-26 14:35:58.799,"Sí","Visitante","No",NA,"Sí","1 vez a la semana","Al centro",NA,NA,"Menos de $5.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"34.0","Prefiero no decirlo","Prefiero no decirlo","No",NA,NA,"Trabajar o Estudiar","Recomendaciones",NA,"Alto","Alto","Alto","Alto","Alto",NA,NA,NA,NA,NA,"No consumo","No consumo","Consumo poco (1-2 veces)","No consumo","Consumo diariamente",0
2025-11-26 14:39:39.04,"Sí","Constitución","Sí","1 vez por semana","Sí","1 vez a la semana","Al centro","Descafeinado",NA,"Menos de $5.000","Sí","Sí","No",NA,"Sí","Bebidas frías (Frappés, smoothies, jugos naturales), Helados y postres fríos","Servicio con mesas dentro y fuera del local",NA,NA,"23.0","Masculino","Menos de $500.000","Sí","1 vez",NA,"Relajarse /disfrutar del ambiente","Cercanía o ubicación",NA,"Alto","Muy alto","Muy alto","Muy alto","Medio",NA,NA,NA,NA,NA,"Consumo poco (1-2 veces)","No consumo","No consumo","No consumo","Consumo mucho (3-4 veces)",0
2025-11-26 15:44:43.243,"Sí","Visitante","No",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20.0","Prefiero no decirlo","Prefiero no decirlo","No",NA,NA,"Relajarse /disfrutar del ambiente","Redes sociales",NA,"Alto","Alto","Muy Bajo","Alto","Muy Bajo",NA,NA,NA,NA,NA,"No consumo","Consumo poco (1-2 veces)","No consumo","No consumo","Consumo diariamente",0
2025-11-26 15:45:03.809,"No","Visitantes","No",NA,"Sí","3 veces por semana","Al centro",NA,NA,"$15.000","No","Indiferente","Sí",NA,"Indiferente",NA,NA,NA,NA,"41","Femenino","$500.001 - $800.000","Sí","4 veces",NA,"Probar productos","Redes sociales",NA,"Muy alto","Alto","Muy alto","Alto","Medio","No me interesa","Indiferente","No me interesa","No me interesa","Indiferente","No consumo","Consumo mucho (3-4 veces)","Consumo diariamente","Consumo diariamente","No consumo",0
2025-11-26 15:45:19.225,"No","Constitución","Sí","3 veces por semana","Sí","3 veces por semana","Cerca de mi hogar","Instantáneo",NA,"$15.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","Femenino","$800.001 - $1.000.000","No",NA,NA,"Relajarse/disfrutar del ambiente","Redes sociales",NA,"Alto","Alto","Alto","Alto","Medio",NA,NA,NA,NA,NA,"No consumo","Consumo diariamente","Consumo diariamente","Consumo diariamente","No consumo",0
2025-11-26 15:45:38.112,"No","Visitantes","Sí","Todos los días","Sí","1 vez por semana","Cerca de mi hogar","Capuccino",NA,"$ 10.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","Masculino","$500.001 - $800.000","No",NA,NA,"Compartir con amigos/familia","Recomendaciones",NA,"Alto","Muy alto","Alto","Alto","Bajo",NA,NA,NA,NA,NA,"No consumo","Consumo poco (1-2 veces)","Consumo mucho (3-4 veces)","Consumo diariamente","Consumo diariamente",0
2025-11-26 15:45:59.125,"No","Visitantes","Sí","Todos los días","No",NA,NA,"Espresso",NA,NA,"Sí","Sí","Sí",NA,"Sí","Bebidas frías (Frappés, smothies, jugos naturales, Helados y postres fríos","Servicio con mesas dentro y fuera del local",NA,NA,"24","Femenino","$1.000.001 - $1.999.990","Sí","3 veces",NA,"Compartir con amigos/familia","Recomendaciones",NA,"Medio","Muy alto","Alto","Alto","Bajo","Me interesa","Me interesa","Me interesa","No me interesa","No me interesa","Consumo mucho (3-4 veces)","No consumo","Consumo mucho (3-4 veces)","Consumo poco (1-2 veces)","Consumo poco (1-2 veces)",0
2025-11-28 21:48:04.965,"Sí","Visitante","Sí","Todos los días","Sí","2 veces a la semana","Al centro","Descafeinado",NA,"Menos de $5.000","Sí","Sí","Sí",NA,"Sí","Helados y postres fríos","Servicio con mesas dentro y fuera del local",NA,NA,"37.0","Femenino","Menos de $500.000","Sí","3 veces",NA,"Compartir con amigos/familia","Recomendaciones",NA,"Medio","Medio","Medio","Medio","Medio","Indiferente","Me interesa","Me interesa","Me interesa","Me interesa","Consumo diariamente","Consumo mucho (3-4 veces)","Consumo mucho (3-4 veces)","Consumo mucho (3-4 veces)","Consumo mucho (3-4 veces)",0
2025-11-28 22:07:02.583,"Sí","Visitante","Sí","3 veces por semana","Sí","3 veces a la semana","Al centro","Espresso",NA,"$ 10.000","Sí","Sí","Sí",NA,"Sí","Bebidas frías (Frappés, smoothies, jugos naturales), Helados y postres fríos, Snacks para llevar, Pizza y Sándwich","Ambos formatos",NA,NA,"24.0","Femenino","$500.001 - $800.000","Sí","4 veces",NA,"Probar productos","Redes sociales",NA,"Medio","Alto","Alto","Alto","Medio","Me interesa","Indiferente","Me interesa","Indiferente","Me interesa","Consumo mucho (3-4 veces)","Consumo poco (1-2 veces)","Consumo mucho (3-4 veces)","Consumo mucho (3-4 veces)","Consumo poco (1-2 veces)",0
2025-11-28 22:17:38.198,"Sí","Visitante","Sí","2 veces por semana","Sí","1 vez a la semana","Cerca de mi hogar","Latte",NA,"Más de $20.000","Sí","Sí","Sí",NA,"Sí","Bebidas frías (Frappés, smoothies, jugos naturales), Helados y postres fríos, Snacks para llevar, Pizza y Sándwich","Ambos formatos",NA,NA,"23.0","Masculino","1.000.001 - $1.999.990","Sí","1 vez",NA,"Tiempo de pareja","Recomendaciones",NA,"Medio","Muy alto","Muy alto","Muy alto","Medio","Me interesa","Me interesa","Me interesa","Me interesa","Me interesa","Consumo poco (1-2 veces)","Consumo poco (1-2 veces)","Consumo mucho (3-4 veces)","Consumo mucho (3-4 veces)","Consumo poco (1-2 veces)",0
2025-11-29 09:42:10.516,"Sí","Visitante","Sí","3 veces por semana","Sí","1 vez a la semana","Al centro","Moca",NA,"$ 10.000","Sí","Sí","Sí",NA,"Sí","Bebidas frías (Frappés, smoothies, jugos naturales), Helados y postres fríos, Snacks para llevar, Pizza y Sándwich","Ambos formatos",NA,NA,"45.0","Masculino","Prefiero no decirlo","Sí","1 vez",NA,"Compartir con amigos/familia","Recomendaciones",NA,"Bajo","Alto","Alto","Muy alto","Medio","Me interesa","Me interesa","Me interesa","Me interesa","Indiferente","Consumo mucho (3-4 veces)","Consumo poco (1-2 veces)","Consumo mucho (3-4 veces)","Consumo mucho (3-4 veces)","Consumo diariamente",0
2025-12-03 20:26:11.421,"Sí","Constitución","Sí","3 veces por semana","Sí","2 veces a la semana","Al centro","Espresso",NA,"$ 10.000","Sí","Sí","Sí",NA,"Sí","Bebidas frías (Frappés, smoothies, jugos naturales), Helados y postres fríos","Ambos formatos",NA,NA,"58.0","Masculino","1.000.001 - $1.999.990","Sí","2 veces",NA,"Relajarse /disfrutar del ambiente","Recomendaciones",NA,"Bajo","Muy alto","Muy alto","Muy alto","Medio","Me interesa","Me interesa","Indiferente","Indiferente","No me interesa","Consumo mucho (3-4 veces)","Consumo poco (1-2 veces)","Consumo mucho (3-4 veces)","Consumo mucho (3-4 veces)","Consumo poco (1-2 veces)",0
2025-12-03 20:37:47.869,"Sí","Constitución","Sí","Todos los días","Sí","3 veces a la semana","Al centro","Capuccino",NA,"$ 15.000","Sí","Sí","Sí",NA,"Sí","Bebidas frías (Frappés, smoothies, jugos naturales), Helados y postres fríos, Pizza y Sándwich","Ambos formatos",NA,NA,"60.0","Femenino","1.000.001 - $1.999.990","Sí","2 veces",NA,"Compartir con amigos/familia","Recomendaciones",NA,"Muy Bajo","Muy alto","Muy alto","Muy alto","Bajo","Me interesa","Me interesa","No me interesa","No me interesa","No me interesa","Consumo diariamente","Consumo mucho (3-4 veces)","Consumo mucho (3-4 veces)","Consumo diariamente","Consumo poco (1-2 veces)",0
2025-12-03 20:39:54.876,"Sí","Constitución","Sí","Todos los días","Sí","3 veces a la semana","Al centro","Descafeinado",NA,"$ 10.000","Sí","Sí","Sí",NA,"Sí","Bebidas frías (Frappés, smoothies, jugos naturales), Helados y postres fríos, Snacks para llevar","Ambos formatos",NA,NA,"46.0","Femenino","$800.001 - $1.000.000","Sí","3 veces",NA,"Compartir con amigos/familia","Redes sociales",NA,"Bajo","Muy alto","Muy alto","Muy alto","Medio","Me interesa","Me interesa","Me interesa","Me interesa","No me interesa","Consumo diariamente","Consumo poco (1-2 veces)","Consumo poco (1-2 veces)","Consumo mucho (3-4 veces)","No consumo",0
2025-12-03 20:47:39.887,"Sí","Visitante","Sí","3 veces por semana","No",NA,NA,"Espresso",NA,NA,"Sí","Sí","Sí",NA,"Sí","Bebidas frías (Frappés, smoothies, jugos naturales), Snacks para llevar","Servicio con mesas dentro y fuera del local",NA,NA,"35.0","Femenino","1.000.001 - $1.999.990","Sí","1 vez",NA,"Compartir con amigos/familia","Redes sociales",NA,"Muy Bajo","Alto","Alto","Muy alto","Medio","Me interesa","Me interesa","No me interesa","No me interesa","Me interesa","Consumo mucho (3-4 veces)","Consumo mucho (3-4 veces)","Consumo poco (1-2 veces)","Consumo diariamente","Consumo poco (1-2 veces)",0
2025-12-03 20:52:09.198,"Sí","Constitución","Sí","Todos los días","Sí","1 vez a la semana","Al centro","Moca",NA,"$ 10.000","Sí","Sí","Sí",NA,"Sí","Bebidas frías (Frappés, smoothies, jugos naturales), Helados y postres fríos, Pizza y Sándwich","Ambos formatos",NA,NA,"29.0","Masculino","$800.001 - $1.000.000","Sí","2 veces",NA,"Relajarse /disfrutar del ambiente","Redes sociales",NA,"Muy Bajo","Muy alto","Muy alto","Muy alto","Bajo","Me interesa","Me interesa","No me interesa","No me interesa","Me interesa","Consumo diariamente","Consumo poco (1-2 veces)","Consumo mucho (3-4 veces)","Consumo diariamente","Consumo mucho (3-4 veces)",0
2025-12-03 20:54:06.054,"Sí","Visitante","Sí","Todos los días","Sí","1 ves al mes","Cerca de mi hogar","Espresso",NA,"Más de $20.000","Sí","Sí","Sí",NA,"Sí","Bebidas frías (Frappés, smoothies, jugos naturales), Helados y postres fríos, Snacks para llevar","Servicio con mesas dentro y fuera del local",NA,NA,"23.0","Femenino","$800.001 - $1.000.000","Sí","1 vez",NA,"Compartir con amigos/familia","Redes sociales",NA,"Muy Bajo","Alto","Alto","Muy alto","Medio","Me interesa","No me interesa","Me interesa","Me interesa","No me interesa","Consumo diariamente","Consumo mucho (3-4 veces)","Consumo poco (1-2 veces)","Consumo diariamente","Consumo poco (1-2 veces)",0
2025-12-03 20:57:59.947,"Sí","Visitante","Sí","3 veces por semana","Sí","2 veces al mes","Cerca de la playa","Capuccino",NA,"Más de $20.000","Sí","Sí","Sí",NA,"Sí","Helados y postres fríos, Snacks para llevar","Ambos formatos",NA,NA,"28.0","Femenino","Más de $2.000.000","Sí","2 veces",NA,"Trabajar o Estudiar","Recomendaciones",NA,"Muy Bajo","Alto","Alto","Muy alto","Medio","No me interesa","No me interesa","Me interesa","No me interesa","Me interesa","Consumo mucho (3-4 veces)","Consumo mucho (3-4 veces)","Consumo poco (1-2 veces)","Consumo diariamente","Consumo poco (1-2 veces)",0
2025-12-03 21:04:45.054,"Sí","Visitante","Sí","3 veces por semana","Sí","3 veces a la semana","Cerca de la playa","Capuccino",NA,"Más de $20.000","Sí","Sí","Sí",NA,"Sí","Helados y postres fríos, Snacks para llevar","Ambos formatos",NA,NA,"45.0","Femenino","$800.001 - $1.000.000","Sí","2 veces",NA,"Relajarse /disfrutar del ambiente","Cercanía o ubicación",NA,"Muy Bajo","Alto","Alto","Alto","Bajo","Me interesa","Me interesa","Me interesa","Me interesa","Me interesa","Consumo diariamente","Consumo mucho (3-4 veces)","Consumo poco (1-2 veces)","Consumo diariamente","Consumo poco (1-2 veces)",0
2025-12-04 15:17:24.448,"Sí","Visitante","Sí","Todos los días","Sí","1 vez a la semana","Al centro","Capuccino",NA,"Más de $20.000","Sí","Sí","Sí",NA,"Sí","Bebidas frías (Frappés, smoothies, jugos naturales), Helados y postres fríos, Pizza y Sándwich","Ambos formatos",NA,NA,"27.0","Femenino","$800.001 - $1.000.000","Sí","1 vez",NA,"Relajarse /disfrutar del ambiente","Redes sociales",NA,"Muy Bajo","Muy alto","Alto","Muy alto","Medio","No me interesa","No me interesa","Me interesa","Me interesa","Me interesa","Consumo mucho (3-4 veces)","Consumo diariamente","Consumo diariamente","Consumo diariamente","Consumo mucho (3-4 veces)",0
2025-12-04 15:21:18.959,"Sí","Visitante","Sí","1 vez por semana","Sí","3 veces por semana","Al centro","Capuccino",NA,"$ 15.000","Sí","Sí","Sí",NA,"Sí","Bebidas frías (Frappés, smoothies, jugos naturales), Helados y postres fríos, Snacks para llevar, Pizza y Sándwich","Ambos formatos",NA,NA,"19.0","Femenino","Prefiero no decirlo","Sí","4 veces",NA,"Relajarse /disfrutar del ambiente","Redes sociales",NA,"Muy Bajo","Alto","Muy alto","Alto","Medio","Me interesa","Me interesa","Me interesa","Me interesa","Me interesa","Consumo diariamente","Consumo mucho (3-4 veces)","Consumo poco (1-2 veces)","Consumo mucho (3-4 veces)","Consumo poco (1-2 veces)",0
2025-12-04 19:55:11.869,"Sí","Constitución","Sí","Todos los días","No",NA,NA,"Capuccino",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57.0","Masculino","$500.001 - $800.000","No",NA,NA,"Compartir con amigos/familia","Recomendaciones",NA,"Bajo","Muy alto","Muy alto","Muy alto","Medio",NA,NA,NA,NA,NA,"Consumo diariamente","Consumo poco (1-2 veces)","Consumo mucho (3-4 veces)","Consumo diariamente","Consumo diariamente",0
2025-12-04 19:56:54.288,"Sí","Constitución","Sí","Todos los días","Sí","1 vez a la semana","Al centro","Espresso",NA,"$ 10.000","Sí","Sí","Sí",NA,"Sí","Bebidas frías (Frappés, smoothies, jugos naturales), Helados y postres fríos, Snacks para llevar, Pizza y Sándwich","Ambos formatos",NA,NA,"37.0","Masculino","1.000.001 - $1.999.990","Sí","1 vez",NA,"Compartir con amigos/familia","Redes sociales",NA,"Muy Bajo","Muy alto","Muy alto","Muy alto","Bajo","Me interesa","Me interesa","No me interesa","No me interesa","No me interesa","Consumo diariamente","Consumo mucho (3-4 veces)","Consumo mucho (3-4 veces)","Consumo mucho (3-4 veces)","Consumo mucho (3-4 veces)",0
2025-12-04 19:58:50.693,"Sí","Visitante","Sí","3 veces por semana","Sí","3 veces a la semana","Al centro","Moca",NA,"Más de $20.000","Sí","Sí","Sí",NA,"Sí","Bebidas frías (Frappés, smoothies, jugos naturales), Helados y postres fríos, Pizza y Sándwich","Ambos formatos",NA,NA,"34.0","Femenino","1.000.001 - $1.999.990","Sí","2 veces",NA,"Trabajar o Estudiar","Redes sociales",NA,"Muy Bajo","Muy alto","Alto","Alto","Medio","No me interesa","No me interesa","Me interesa","Me interesa","Me interesa","Consumo diariamente","Consumo poco (1-2 veces)","Consumo mucho (3-4 veces)","Consumo diariamente","Consumo poco (1-2 veces)",0
2025-12-04 19:59:07.959,"Sí","Constitución","Sí","3 veces por semana","Sí","2 veces a la semana","Al centro","Descafeinado",NA,"$ 10.000","Sí","Sí","Sí",NA,"Sí","Bebidas frías (Frappés, smoothies, jugos naturales), Helados y postres fríos","Ambos formatos",NA,NA,"31.0","Femenino","1.000.001 - $1.999.990","Sí","2 veces",NA,"Compartir con amigos/familia","Redes sociales",NA,"Alto","Muy alto","Muy alto","Muy alto","Medio","Me interesa","Me interesa","Me interesa","Me interesa","No me interesa","Consumo diariamente","Consumo poco (1-2 veces)","Consumo mucho (3-4 veces)","Consumo poco (1-2 veces)","Consumo poco (1-2 veces)",0
2025-12-04 20:00:52.111,"Sí","Visitante","Sí","3 veces por semana","Sí","2 veces a la semana","Cerca de la playa","Capuccino",NA,"Más de $20.000","Sí","Sí","Sí",NA,"Sí","Bebidas frías (Frappés, smoothies, jugos naturales), Snacks para llevar","Ambos formatos",NA,NA,"36.0","Masculino","$800.001 - $1.000.000","Sí","3 veces",NA,"Compartir con amigos/familia","Recomendaciones",NA,"Muy Bajo","Alto","Alto","Muy alto","Medio","No me interesa","No me interesa","No me interesa","Me interesa","Me interesa","Consumo mucho (3-4 veces)","Consumo diariamente","Consumo mucho (3-4 veces)","Consumo diariamente","Consumo mucho (3-4 veces)",0
2025-12-04 20:01:27.965,"Sí","Constitución","Sí","1 vez por semana","Sí","1 vez a la semana","Al centro","Capuccino",NA,"Menos de $5.000","Sí","Sí","Sí",NA,"Sí","Bebidas frías (Frappés, smoothies, jugos naturales), Helados y postres fríos, Pizza y Sándwich","Ambos formatos",NA,NA,"21.0","Masculino","Menos de $500.000","Sí","1 vez",NA,"Compartir con amigos/familia","Redes sociales",NA,"Alto","Muy alto","Muy alto","Muy alto","Muy Bajo","Me interesa","Me interesa","No me interesa","Me interesa","No me interesa","Consumo poco (1-2 veces)","Consumo poco (1-2 veces)","Consumo poco (1-2 veces)","Consumo mucho (3-4 veces)","Consumo diariamente",0
2025-12-04 20:02:34.123,"Sí","Visitante","Sí","Todos los días","Sí","2 veces a la semana","Cerca de mi hogar","Moca",NA,"Más de $20.000","Sí","Sí","Sí",NA,"Sí","Bebidas frías (Frappés, smoothies, jugos naturales), Helados y postres fríos, Pizza y Sándwich","Ambos formatos",NA,NA,"45.0","Masculino","$800.001 - $1.000.000","Sí","2 veces",NA,"Trabajar o Estudiar","Redes sociales",NA,"Muy Bajo","Alto","Alto","Alto","Muy alto","Me interesa","No me interesa","Me interesa","No me interesa","Me interesa","Consumo diariamente","Consumo diariamente","Consumo mucho (3-4 veces)","Consumo mucho (3-4 veces)","Consumo mucho (3-4 veces)",0
