edad,veces,esc,comuna,n_men5c,n_men15c,tiempo,pub,sex,c_pareja,dependency,sk_occ,ing_hog,vehiculo,numper_n,score1
42,5,18,13123,0,1,20,1,0,1,3,1,6.7114739,1,2,1.1784078
44,10,12,13302,0,0,10,0,0,1,2,3,1.1825,1,3,2.3115103
67,3,15,13401,0,0,90,1,0,1,3,1,1.8200001,1,2,1.5525041
30,5,17,13123,0,0,30,1,1,0,3,1,2.4549999,0,2,1.3182778
29,3,17,13118,0,0,60,1,0,0,3,1,8.8450012,1,4,1.3182778
22,5,13,13302,0,1,90,1,1,0,3,2,1.652796,0,5,4.0531373
21,3,15,13115,0,0,30,1,0,0,3,2,3.95,1,4,1.5525041
54,5,13,13127,0,0,60,1,1,0,3,2,.93926698,0,2,4.0531373
37,5,17,13127,0,1,10,0,0,1,3,4,1.4042701,1,2,3.1760964
43,5,12,13124,0,0,20,0,0,0,2,3,.5,1,2,1.5525041
44,6,12,13113,0,1,180,1,0,1,3,3,1.188333,0,2,2.1600311
27,5,16,13114,0,0,30,1,0,0,3,1,11.101667,1,4,1.412634
34,4,12,13401,0,1,5,0,0,1,3,2,.88583302,1,4,3.4684434
32,2,18,13120,0,0,60,1,1,1,3,1,2.4184999,1,2,1.0840516
67,5,9,13110,0,0,15,0,0,0,3,4,1.753,1,4,1.6468602
64,5,12,13103,0,0,15,0,0,0,3,4,1.353333,1,1,1.2319936
43,6,12,13101,0,1,20,0,1,1,3,3,1,1,3,1.412634
44,2,15,13119,0,2,90,1,1,1,3,2,4.2666669,1,4,1.8891586
51,2,14,13404,0,1,25,0,1,1,3,2,1.0958509,1,4,2.3487434
53,6,6,13601,0,0,60,1,1,1,3,2,1.564176,1,2,1.2319936
55,7,12,13604,0,0,120,0,0,1,3,4,2.2736671,1,3,1.7585669
32,5,15,13403,0,1,20,0,1,0,3,2,1.137834,0,3,1.6106248
25,5,9,13130,0,1,20,1,1,1,2,2,.55000001,0,3,4.0531373
47,2,16,13120,0,0,15,0,0,0,2,1,1.22,0,2,2.8619142
54,5,17,13103,0,0,10,0,1,0,3,1,1.157667,1,2,3.0634422
43,5,12,13402,0,0,90,1,1,1,3,2,.78200001,0,2,2.3942573
49,5,17,13114,0,0,45,1,1,1,3,1,8.5216665,1,2,1.0840516
32,5,12,13401,0,0,60,1,0,0,3,1,1.0433331,1,2,1.0840516
41,5,17,13102,0,2,60,0,1,1,3,1,3.4833169,1,2,1.4662199
53,5,19,13120,0,1,60,0,1,1,3,1,3.4124999,1,3,1.0840516
31,5,15,13201,0,1,90,1,1,1,1,1,2.8768761,0,4,2.3160453
41,6,12,13110,0,1,60,1,1,0,3,2,1.69831,0,3,1.0840516
44,5,7,13401,0,2,90,1,0,1,3,4,1.244449,0,3,1.3182778
23,2,15,13201,0,1,90,1,1,0,3,2,.88333303,0,2,1.3763986
65,5,17,13122,0,0,45,0,0,0,3,1,2.2,0,2,1.0840516
30,6,12,13119,0,1,30,1,0,0,3,4,1.562826,0,3,3.1577983
39,6,12,13201,0,0,120,1,1,0,4,4,1.405833,1,3,3.725142
23,6,12,13110,0,0,60,1,0,1,3,2,2.3709099,1,2,1.6334578
40,5,14,13101,0,1,30,1,1,0,3,2,1.51,1,3,2.3621461
36,6,7,13201,0,2,30,0,0,0,1,3,1.209707,1,2,2.3160453
29,6,17,13127,1,2,20,1,1,1,3,2,.69999999,1,2,3.89238
61,2,7,13201,0,0,90,1,1,1,4,4,1.128917,1,2,2.2270193
53,5,5,13110,0,1,60,1,0,1,3,4,.5025,0,2,1.1784078
45,5,12,13113,1,0,30,1,1,0,2,4,1.748,0,6,1.0840516
32,5,12,13105,0,0,45,0,0,0,3,1,2.992667,1,4,3.2521546
28,5,1,13501,1,1,120,0,1,0,3,4,.57999998,1,1,4.0531373
70,3,8,13131,0,0,60,1,1,0,3,2,.27391699,0,2,1.1784078
51,6,12,13119,0,0,75,1,0,0,3,4,.77999997,0,1,1.8529232
34,5,13,13114,1,1,10,0,1,1,3,4,3.922519,1,6,1.4662199
34,6,12,13104,0,0,60,1,0,1,3,2,1.5,0,2,1.7278141
27,3,17,13118,0,0,60,0,0,0,3,1,2.7341671,1,2,2.0371008
66,1,12,13104,0,0,15,0,1,1,2,2,.93891698,1,2,1.3182778
47,5,17,13132,0,0,9,0,0,0,3,1,6.5783329,1,2,1.4935879
65,5,10,13119,0,0,60,1,1,1,2,2,1.60225,1,3,1.3182778
52,6,17,13114,0,0,10,0,1,1,1,2,4.6216669,1,4,1.412634
28,5,12,13604,0,1,120,1,0,1,3,3,1.126884,0,5,2.3715765
45,5,12,13104,0,0,30,1,1,0,3,2,.80000001,0,3,2.1681032
64,6,0,13501,0,0,5,0,0,0,3,4,.80650002,0,1,1.0840516
58,5,15,13501,0,1,15,1,1,0,3,1,1.815861,0,3,1.0840516
40,7,12,13201,0,0,20,0,0,1,2,4,1.880833,0,3,4.0076237
46,5,21,13123,0,0,15,0,0,0,3,1,2.8375001,0,1,1.7278141
48,3,12,13130,0,2,90,1,1,0,3,2,1.389492,0,2,1.8483882
32,5,19,13123,0,0,15,0,1,0,3,1,1.106667,0,1,1.6334578
33,5,12,13125,0,1,20,0,0,1,3,2,2.440716,1,5,3.8551466
50,5,12,13120,0,0,20,1,1,0,4,4,3.2278521,1,10,2.2543874
58,5,14,13110,0,0,60,1,0,1,3,2,2.213834,0,4,2.1681032
34,5,11,13504,1,2,15,0,0,1,3,1,1.9,1,2,1.1784078
49,6,8,13201,0,1,120,1,0,1,1,3,1.4299999,0,2,1.8529232
58,5,15,13105,0,0,60,1,0,1,3,1,2.992667,1,4,3.2521546
51,6,13,13131,0,0,60,0,0,1,3,3,1.1900001,1,3,1.3182778
52,5,10,13125,0,0,60,1,0,1,3,4,1.71,1,5,1.4662199
44,5,17,13115,1,1,30,0,0,1,3,1,8.2700005,1,3,1.0840516
50,5,9,13401,0,0,15,0,0,1,3,3,.78500003,1,3,2.3079731
36,5,15,13129,1,1,75,1,1,1,3,1,1.703651,1,2,1.8564602
47,6,12,13201,0,0,90,0,0,1,3,3,.9095,1,3,2.6003201
19,6,12,13501,0,2,30,0,0,0,3,2,6.2666669,1,3,1.0840516
71,4,8,13110,0,0,120,1,0,1,2,4,1.573333,0,3,3.7867999
61,5,17,13115,0,0,60,0,1,1,2,1,2.49,1,3,1.0840516
40,4,12,13127,0,1,30,1,0,1,2,3,1.15,0,2,2.6003201
45,5,11,13125,1,0,40,1,1,1,3,4,.86816698,0,2,1.3799356
31,5,15,13301,0,0,15,1,1,0,3,4,2.2075,1,3,2.3487434
57,5,12,13110,0,0,120,1,1,0,4,4,1.88,0,3,1.2319936
51,5,7,13401,1,0,120,1,0,1,3,4,1.888334,1,5,4.0403223
38,5,15,13122,0,3,60,0,0,1,3,1,4.6700001,1,2,1.3182778
37,6,12,13129,0,3,20,1,1,0,2,2,.72887403,0,1,4.2418499
45,6,8,13201,0,0,75,1,0,1,3,4,1.48,0,4,4.3362064
33,3,17,13120,0,0,45,0,0,1,3,1,2.895834,1,2,1.412634
42,5,15,13129,0,0,60,1,1,1,4,2,1.085833,1,2,1.6468602
56,5,12,13201,1,0,60,1,0,1,3,4,1.696916,1,4,2.6674607
32,5,18,13123,0,0,40,0,0,1,3,1,4.9363332,1,2,1.412634
48,4,17,13501,0,1,10,0,1,0,3,1,2.0666671,1,2,2.1681032
53,5,11,13117,1,0,45,1,0,0,3,4,1.465,1,4,2.6312251
45,5,12,13118,0,0,60,1,0,0,3,3,1.759501,1,3,2.6812737
41,7,16,13130,0,1,5,0,1,0,2,2,1.781666,0,2,3.2521546
36,5,17,13123,1,0,15,1,0,1,3,1,4.3493328,1,2,1.3182778
23,2,16,13123,0,0,30,0,0,0,3,2,4.0466661,1,3,2.1099823
42,5,16,13110,0,0,25,0,0,0,3,2,2.2573249,1,4,1.4662199
40,3,15,13119,0,1,10,0,1,0,2,2,.76443702,0,2,1.5605761
52,5,9,13131,0,0,30,0,0,1,3,3,.94999999,1,2,2.3160453
36,5,16,13101,0,0,20,1,1,0,3,1,4.4000001,1,5,2.2088735
35,6,14,13302,0,1,60,0,0,1,3,4,.60166699,0,2,2.4023294
64,4,12,13404,0,0,120,1,1,1,3,1,.75,0,3,1.0840516
45,6,17,13123,0,3,5,0,0,1,2,1,.50416702,1,3,2.0563965
67,5,12,13604,0,0,15,0,0,1,3,4,2.7184999,0,4,1.3182778
27,5,9,13302,1,0,60,1,1,1,4,2,1.051188,0,2,4.0210261
36,4,12,13102,1,3,120,1,1,0,3,1,2.5866671,0,7,1.7412165
69,4,19,13120,0,0,60,1,0,1,3,1,4.73,1,2,1.0840516
27,5,10,13101,1,0,40,1,1,1,3,4,.69999999,0,2,1.0840516
52,2,17,13132,0,0,20,1,0,1,3,2,3.753916,1,4,1.9620403
48,6,12,13505,0,1,120,0,0,1,3,4,1.2,1,4,1.2727641
63,2,8,13103,0,2,30,0,0,1,2,2,1.171424,1,3,3.0634422
57,6,12,13119,0,0,60,0,0,1,3,4,1.0274169,1,2,1.0840516
25,5,17,13114,0,0,45,0,1,0,3,1,4.48,1,3,1.5525041
55,6,13,13127,0,0,20,0,1,1,3,2,2.52,1,4,2.8426185
67,3,6,13106,0,0,20,0,0,1,2,2,2.1624169,1,3,2.8426185
66,5,14,13114,0,0,12,0,0,0,3,1,5.7133341,1,1,1.2319936
32,5,17,13129,1,1,30,1,1,1,3,1,4.8466659,1,2,4.3362064
23,5,14,13605,0,1,30,0,0,0,3,3,4.0366659,1,5,1.7867303
50,6,12,13604,0,0,2,0,1,1,2,2,.90230501,0,3,4.0403223
72,5,12,13118,1,0,40,1,0,1,3,2,2.1425011,1,4,2.9235721
20,3,15,13604,0,0,120,1,1,0,3,1,1.574,1,4,2.0201612
40,5,13,13119,0,0,15,0,0,0,3,4,.71666598,1,1,2.1099823
52,5,8,13201,0,0,120,1,0,1,3,3,1.2075,1,4,3.4227774
46,2,15,13203,0,2,120,1,1,0,3,1,1.703334,1,3,1.0840516
58,3,12,13121,0,0,20,0,0,1,2,2,.70986098,0,3,3.0098562
49,5,13,13201,0,1,135,0,0,1,3,3,1.948861,0,4,2.2624593
53,1,7,13119,0,0,30,0,1,1,4,4,1.131667,1,4,1.2319936
54,5,12,13202,0,1,10,0,0,1,3,4,2.2883329,1,3,1.3182778
26,5,17,13404,0,1,20,1,1,0,3,1,1.088208,1,3,1.3182778
58,5,12,13114,0,0,20,1,1,1,3,1,3.0899999,1,3,1.3182778
53,4,12,13401,0,1,40,0,1,0,3,2,.88583302,1,4,3.4684434
57,4,11,13108,0,0,90,1,1,0,4,3,.40545201,0,2,1.9346724
48,5,12,13201,0,0,30,1,1,0,3,4,1.31375,0,2,3.1577983
40,5,21,13120,1,1,30,1,1,0,3,1,4.4833331,1,1,2.4170902
36,5,17,13119,0,0,20,0,1,1,3,1,1.3054169,0,2,1.3992316
50,5,12,13102,0,1,60,1,0,0,3,3,.58175099,0,2,3.0179284
53,2,15,13106,0,0,40,1,1,1,2,1,.74000001,1,2,1.9927931
45,4,15,13605,0,1,60,1,1,1,2,1,1.3892339,1,2,2.1681032
34,3,15,13107,0,0,45,0,0,0,2,1,.801117,0,4,1.2319936
46,6,14,13119,0,0,20,1,1,0,3,2,2.686167,1,5,2.3522806
19,4,12,13106,0,1,40,1,0,1,2,4,.93000001,0,4,2.2677898
27,5,17,13108,0,0,60,0,0,0,3,2,2.5249989,1,1,2.3568156
56,4,14,13101,0,0,60,1,0,0,3,2,1.017917,0,1,1.9754428
27,5,12,13104,0,0,15,0,0,0,3,2,.91474998,0,4,1.8221704
65,1,8,13104,0,0,20,0,0,1,2,3,.60483402,1,2,3.0634422
28,5,15,13110,3,2,2,0,1,1,3,1,3.5499451,1,7,2.8345463
19,5,11,13105,0,0,80,1,1,0,3,2,1.898597,1,6,3.1577983
36,4,17,13110,0,0,60,1,1,1,2,1,2,1,4,2.0102956
66,5,8,13601,0,0,120,0,0,1,3,4,1.073861,1,2,3.4591653
45,5,12,13112,0,0,60,0,0,1,3,3,1.1799999,1,3,2.6946764
50,5,12,13119,0,0,120,1,1,1,3,2,1.848417,1,2,3.432795
50,4,13,13201,0,0,30,1,1,0,3,2,.75333297,0,2,1.2727641
30,5,12,13110,0,1,30,0,1,0,2,2,1.4400001,0,1,1.0840516
45,5,12,13124,0,0,45,0,0,1,3,4,2.1833341,1,4,1.7813998
53,5,8,13505,1,1,20,0,0,1,3,4,.53650397,1,4,1.0840516
57,5,8,13603,0,1,30,1,1,1,4,4,4.1500001,1,5,1.0840516
53,5,17,13125,0,0,20,0,1,1,3,4,.98400003,0,2,1.7278141
28,4,15,13105,0,0,60,1,1,1,3,1,2.1500001,1,3,2.3522806
56,5,12,13125,0,0,30,1,1,0,3,4,.96249998,0,3,4.3362064
66,5,8,13108,0,0,35,0,0,1,2,2,.92783397,1,2,2.4604502
24,4,20,13114,0,0,15,0,1,0,3,1,2.6583331,0,1,1.3182778
28,6,12,13111,0,1,90,1,0,1,3,4,1.4666671,0,4,3.2521546
36,6,12,13119,0,0,20,0,0,0,2,4,.88,1,1,1.5605761
42,5,8,13106,0,1,60,0,1,0,3,4,.80000001,1,2,1.9338769
35,5,20,13402,0,0,10,0,0,0,3,1,2.437222,1,3,1.412634
30,7,15,13605,0,2,90,0,0,0,3,1,1.825869,1,5,2.9369748
34,5,14,13201,0,2,45,0,0,1,3,1,2.8351109,1,2,3.1760964
35,6,22,13401,1,1,5,0,1,0,1,1,1.8,1,3,1.3182778
59,6,1,13504,0,0,5,0,0,1,3,3,.875,0,4,1.0840516
63,5,3,13302,0,0,75,0,0,1,3,4,.91743499,0,2,1.5278777
52,5,9,13131,0,1,45,1,1,0,3,2,.70595998,1,3,2.8292158
50,2,13,13112,0,0,120,1,0,1,2,1,.69999999,1,5,3.1577983
58,7,12,13119,0,0,30,0,0,1,3,4,.70725,1,3,2.6544931
27,6,16,13105,0,0,75,1,1,0,3,2,1.054167,0,3,1.789472
37,1,19,13119,0,1,60,0,0,1,3,1,4.9044762,1,5,2.3621461
63,6,10,13202,0,1,5,0,0,1,3,3,1.154393,1,2,2.9155002
30,5,12,13107,0,1,30,1,0,1,3,4,2.212501,1,3,2.1681032
36,5,16,13402,1,0,20,0,1,1,3,2,2.416667,1,2,1.0840516
35,5,15,13117,1,2,40,1,1,0,3,1,.95499998,0,1,1.9472793
34,3,20,13123,1,0,30,0,1,1,3,1,6.7803321,0,2,2.1681032
30,6,12,13112,1,1,75,1,1,0,3,4,.85706002,0,1,2.8654513
27,5,16,13120,0,0,25,1,1,0,3,1,4.541666,1,4,2.3487434
30,5,15,13101,0,0,60,1,1,0,3,1,1.014667,0,3,1.7278141
46,5,8,13604,0,1,20,0,0,0,2,3,1.569167,1,3,1.0840516
63,5,12,13201,0,0,30,0,0,0,3,2,.523,0,3,3.4635479
56,5,9,13107,0,1,20,0,0,1,1,1,3.3499999,1,3,1.1784078
44,7,9,13124,0,1,10,0,0,1,2,3,2.748323,0,5,2.0737469
40,5,9,13110,0,0,180,0,0,0,2,3,1.152964,0,5,2.4023294
18,5,12,13128,1,0,60,1,1,1,3,4,.80000001,1,2,2.4604502
34,5,15,13115,0,2,60,0,1,0,3,1,1.54,1,1,1.0840516
32,5,12,13404,1,0,45,0,0,0,3,1,.40916699,1,5,1.0840516
24,5,12,13401,0,0,80,1,0,0,3,4,1.681667,1,4,1.3182778
24,3,16,13129,0,0,40,1,0,1,3,2,.970415,0,3,2.7309117
37,3,16,13201,0,1,90,0,1,1,3,1,2.4819031,1,2,1.8221704
62,5,15,13129,0,0,60,0,0,0,3,1,1.15,1,1,1.614162
30,4,18,13201,0,0,90,1,1,0,3,1,1.388587,0,2,2.7309117
44,5,12,13121,0,1,90,1,1,0,3,4,1.13,0,1,4.3362064
48,10,12,13129,0,0,20,1,1,1,2,2,.88391697,0,2,1.3182778
42,5,10,13124,0,0,60,0,0,0,3,3,.961667,1,1,1.0840516
63,5,12,13105,0,0,90,0,0,1,3,3,3.4200001,1,4,1.4742919
47,5,10,13107,0,0,20,0,0,0,2,2,1.405861,1,4,2.2305565
28,4,12,13105,0,1,60,1,1,1,3,2,.83773601,0,2,3.1577983
38,5,14,13119,0,2,10,0,0,1,3,3,2.554167,1,2,2.0236981
29,5,18,13120,0,0,60,0,1,0,3,1,10.61,1,4,2.6639235
43,7,12,13605,0,3,10,0,0,1,3,4,.47347799,0,2,1.0840516
30,7,12,13101,1,0,30,1,1,1,2,2,.2,0,2,2.7354467
32,6,8,13115,0,0,5,0,0,1,3,3,1.371393,1,2,2.452378
39,5,12,13401,0,1,40,1,1,1,3,2,1.4294029,1,2,1.6106248
49,5,16,13132,0,0,60,0,0,0,3,1,2.4000001,1,1,1.0840516
21,6,11,13103,0,0,30,1,0,0,3,4,.80416697,0,2,2.6946764
69,5,12,13201,0,0,30,1,0,1,3,2,1.917245,0,2,2.1681032
20,5,12,13130,1,1,20,0,1,0,3,2,1.870999,0,3,1.3182778
31,5,16,13119,0,0,120,1,1,0,3,1,1.3,1,5,2.9562705
48,7,15,13127,0,2,10,0,0,1,1,1,13.67,1,2,2.7482622
28,5,15,13110,0,0,30,1,1,0,3,1,.81571102,1,2,2.4787481
55,5,15,13124,0,0,55,0,0,1,3,1,1.108333,1,3,3.6093111
35,5,12,13110,0,1,60,1,1,0,3,4,1.746654,1,3,1.3182778
58,3,8,13126,0,0,3,0,0,1,2,4,.41,1,2,2.2305565
54,5,12,13103,0,1,60,1,1,0,3,1,1.267084,0,4,4.0531373
58,10,16,13130,0,0,60,0,0,1,3,1,2.0650001,1,4,2.0236981
54,5,11,13102,0,0,90,1,1,1,4,4,1.765,1,3,4.3362064
38,6,10,13501,1,1,30,1,0,1,2,4,1.194,0,4,2.3714242
26,5,16,13119,0,0,120,1,1,1,3,2,.93575001,1,2,4.3362064
74,5,6,13302,0,0,10,0,0,1,1,3,1.42,1,4,1.6687455
40,6,12,13131,1,0,4,1,1,1,3,2,1.804167,0,7,3.1268933
26,6,11,13122,0,0,15,0,1,1,2,2,1.083333,1,3,3.7036674
27,5,16,13124,0,0,70,1,0,0,3,1,5.0124998,1,5,1.5605761
48,5,11,13114,0,0,60,1,0,1,2,1,4,1,2,1.412634
27,5,13,13118,0,0,40,0,0,0,3,1,1.500332,1,4,2.623153
47,5,17,13119,0,1,60,0,0,1,3,1,2.7508609,1,4,2.2315543
36,6,12,13119,0,2,30,0,1,0,2,2,.85000002,1,1,1.0840516
65,6,10,13110,0,0,60,1,1,0,3,1,2.00403,1,1,1.1784078
22,5,8,13103,0,0,60,1,1,0,3,4,1.634284,0,4,2.2350914
45,5,14,13128,0,2,5,0,1,0,3,1,.882254,0,2,1.8221704
50,10,11,13605,0,0,60,1,1,0,3,3,.84461802,1,2,1.6334578
29,6,16,13105,0,0,5,0,0,0,3,2,2.388,1,5,2.1600311
39,5,17,13127,0,0,20,1,0,0,1,1,1.52,0,2,1.9620403
58,5,17,13101,0,0,25,1,0,1,3,1,5.7466669,1,4,3.0098562
34,5,17,13121,1,1,50,0,1,1,3,1,1.316667,1,2,1.0840516
42,6,12,13124,0,0,90,1,0,1,3,4,1.4616669,1,4,2.7482622
19,2,12,13401,0,1,40,1,0,0,3,4,2.692333,0,4,1.1784078
32,5,15,13101,0,0,30,0,1,1,3,2,.97416699,0,2,3.89238
27,5,17,13101,0,0,30,1,1,0,3,1,1.446334,0,1,1.412634
25,5,10,13114,0,0,30,1,0,0,3,2,1.6495,1,3,1.0840516
36,6,12,13501,1,0,30,0,0,0,3,2,3.609138,1,5,1.0840516
26,5,17,13604,0,1,10,0,1,0,3,1,1.511785,1,4,1.0840516
69,7,11,13129,2,0,20,0,0,0,2,2,.49391699,1,1,3.0634422
30,5,8,13303,0,2,15,0,0,1,3,4,.80141699,0,4,3.2521546
53,2,16,13604,0,0,60,0,1,1,3,1,6.0529242,1,4,1.0840516
50,5,15,13404,1,0,10,0,0,1,3,1,1.15,0,2,2.4117599
27,5,15,13112,0,0,60,0,0,0,2,3,2.6800001,1,4,1.8028744
80,5,12,13120,0,0,90,1,0,1,3,3,1.9392509,0,3,1.0840516
40,5,18,13132,0,0,27,0,0,1,3,1,4.3000002,1,2,1.0840516
58,5,12,13106,0,0,15,0,0,0,2,3,1.391445,0,4,3.0849168
31,5,17,13302,0,0,90,0,0,0,2,1,2.742666,1,3,4.0531373
33,6,12,13111,0,0,60,1,0,0,3,3,1.772167,0,5,3.3156059
60,4,6,13119,0,0,30,0,0,1,3,3,.584167,0,2,1.0840516
36,5,15,13112,0,0,30,1,0,0,3,4,.60500002,0,1,3.1577983
32,5,12,13122,0,0,15,0,0,0,3,2,2.23456,1,3,3.3920245
50,5,10,13110,0,0,60,1,0,0,3,3,.800834,0,2,2.330806
32,6,16,13125,2,0,30,0,0,1,3,1,.67880303,0,2,2.4058664
19,5,14,13401,0,0,60,1,0,0,3,3,2.1835001,1,4,3.0634422
48,5,17,13119,0,0,30,0,1,1,3,1,.86500001,1,2,2.1019104
71,5,12,13402,0,0,40,1,1,1,3,4,1.237834,0,3,2.9771578
38,5,12,13201,0,1,40,0,0,1,3,4,2.4819031,1,2,1.8221704
42,5,17,13110,0,0,20,0,0,0,3,2,1.67,1,3,1.0840516
47,5,12,13404,0,0,20,0,0,0,3,3,1.935524,0,4,1.3182778
74,3,6,13501,0,0,10,0,0,0,1,3,.97959399,1,3,2.4295449
37,6,8,13103,0,1,90,1,0,0,3,2,1.0804909,0,1,1.6334578
61,10,12,13605,0,0,10,0,0,1,3,4,1.152241,1,2,2.1681032
27,5,16,13112,0,0,90,1,0,0,1,1,2.723,1,5,1.8529232
23,4,12,13108,0,0,60,0,0,0,3,2,.98916698,0,2,1.2319936
48,5,9,13112,0,2,150,1,0,1,3,3,.66703498,0,2,2.9369748
34,5,17,13114,0,1,45,1,1,0,3,1,1.027,0,1,1.0840516
48,5,12,13302,0,0,5,0,1,1,2,2,3.4016671,1,4,1.0840516
33,8,15,13103,0,0,180,1,1,0,3,2,.861,1,1,2.623153
23,5,14,13110,0,0,60,0,0,0,3,3,3.1053331,0,3,3.4227774
35,5,20,13115,2,0,20,0,0,1,3,1,10.724999,1,2,1.0840516
75,5,18,13113,0,0,45,0,0,1,1,1,3,1,2,1.0840516
60,5,17,13201,0,0,45,1,1,0,3,1,1.80725,0,1,1.6106248
50,5,12,13108,0,1,45,1,1,0,3,2,1.413527,0,3,1.0840516
62,6,16,13201,0,0,60,1,0,1,2,1,6.4754162,1,4,1.844851
21,3,12,13125,0,0,90,1,1,0,3,4,1.423414,0,3,2.2772202
39,5,16,13126,1,1,60,1,1,1,3,2,1.4,0,6,1.5525041
48,5,12,13402,0,0,20,0,0,0,3,2,1.877835,1,3,1.4662199
38,6,12,13102,0,0,30,1,1,1,3,4,1.027,0,2,2.0737469
61,7,11,13121,1,1,5,0,0,1,2,3,1.23,1,6,4.2418499
60,5,12,13125,0,0,60,1,1,0,3,2,.904167,0,1,4.2418499
56,6,21,13115,0,0,45,0,1,1,2,1,8.8458328,1,4,1.0840516
31,6,18,13118,0,1,120,1,1,0,3,1,1.993333,0,1,1.1784078
32,7,18,13201,0,0,80,0,0,1,2,2,1.5,1,4,3.0961404
41,5,17,13114,0,3,25,0,0,1,3,1,11.85,1,2,1.412634
47,5,12,13125,0,0,60,1,1,0,2,4,.44999999,0,1,4.3362064
61,5,12,13110,0,0,120,1,1,1,4,4,2.2750001,1,4,2.2624593
43,5,17,13130,1,0,10,0,0,1,3,1,2.5225,1,2,2.4202669
55,5,3,13104,0,0,15,1,1,1,3,2,.94999999,0,3,1.0840516
34,6,12,13104,0,0,45,0,0,0,3,3,1.828861,1,3,2.9155002
19,1,12,13110,0,0,10,0,1,0,2,2,1.882018,1,5,2.6003201
47,6,12,13201,0,1,30,0,0,1,2,3,.48953399,1,3,2.1681032
41,5,12,13101,0,0,35,1,1,0,3,4,.50833303,0,1,1.3799356
28,5,12,13402,1,0,30,1,0,1,3,2,.5025,0,2,3.9051952
49,6,8,13127,0,1,45,1,1,1,3,4,1.336177,0,6,3.1760964
67,5,12,13115,0,0,60,0,0,1,1,1,7.2988329,1,8,1.0840516
26,5,12,13126,1,1,10,1,1,0,3,4,1.4299999,0,3,1.7278141
62,6,10,13111,0,0,30,1,1,0,3,4,2.2750001,0,4,3.2521546
56,6,12,13103,1,0,15,0,1,0,3,2,1.445081,1,2,3.2521546
62,3,11,13129,0,0,90,1,1,1,4,2,1.510833,1,2,3.1075974
44,6,12,13115,0,0,30,1,1,0,3,2,.90466702,0,2,1.6334578
68,4,5,13125,0,0,90,1,1,0,4,4,.84452802,0,1,4.2418499
29,5,12,13125,1,1,20,0,1,1,3,4,.82517099,0,2,3.3057404
41,4,17,13118,0,1,15,0,1,1,3,1,3.9133339,1,2,2.0236981
58,5,18,13114,0,0,90,0,1,1,3,1,8.2883329,1,3,1.6334578
36,5,17,13119,0,2,30,0,1,1,3,1,4.0758328,1,2,1.6468602
45,5,17,13108,0,0,35,1,0,0,2,1,3.6199999,0,4,3.216867
54,6,12,13201,0,1,90,1,1,1,3,4,1.583917,1,3,1.0840516
62,5,17,13123,0,0,60,0,0,1,2,1,3.6416669,1,3,1.5605761
71,3,4,13402,0,0,20,1,1,1,2,4,2.3499999,0,4,1.0840516
75,5,12,13106,0,0,20,0,0,1,3,3,1.343917,1,3,4.3362064
60,5,5,13401,0,0,30,0,0,0,2,3,.673917,0,2,2.3714242
53,6,12,13119,0,0,60,0,0,1,3,3,1.186667,0,3,3.2521546
33,5,17,13114,0,0,30,1,0,0,3,1,3.2633331,1,3,2.4639871
42,5,15,13602,0,0,40,0,0,1,2,3,1.7,1,3,1.0840516
50,7,12,13501,0,2,30,0,0,1,1,1,6.2666669,1,3,1.0840516
29,5,10,13501,0,1,20,0,0,1,2,3,.6825,1,2,2.1953187
65,7,19,13114,0,0,30,0,0,1,2,2,3.990833,1,3,1.6468602
29,3,12,13105,0,0,75,0,1,0,2,2,1.302268,1,3,2.2543874
60,5,8,13604,0,1,120,1,0,1,3,3,1.0944721,1,3,2.452378
53,5,8,13105,0,0,45,0,0,0,2,3,.84391701,1,2,2.7890327
56,5,20,13114,0,0,60,0,0,1,3,1,11.101667,1,4,1.412634
35,5,12,13122,0,1,60,1,1,0,3,2,1.622509,1,3,3.0460918
57,5,12,13121,0,0,60,1,0,1,3,3,1.2424999,0,3,2.2852924
22,6,12,13401,0,1,120,0,0,0,3,3,.708785,1,3,3.1760964
29,10,12,13605,0,1,60,1,0,0,3,4,1.4627351,0,6,2.1099823
25,6,13,13110,0,1,90,1,1,1,3,3,.95700002,0,2,1.0840516
32,5,14,13201,0,0,90,1,0,1,3,3,2.0925851,0,5,2.0644686
27,6,12,13112,0,2,75,0,0,0,3,3,2.1924369,1,5,3.2521546
72,5,8,13130,3,0,40,1,0,1,3,2,2.502779,1,6,2.1019104
42,3,22,13123,0,0,60,0,0,1,3,1,10.95,1,2,1.0840516
62,5,14,13114,0,0,25,0,1,1,3,1,10.53,1,3,1.0840516
29,3,16,13120,0,1,60,1,0,1,2,1,1.5,0,5,1.0840516
39,7,15,13502,1,1,10,0,0,1,3,1,2.46,1,2,1.0840516
27,2,9,13112,0,2,120,1,1,1,3,4,1.651841,0,6,2.3160453
28,6,17,13110,0,0,30,0,1,1,3,1,1.2,1,2,2.0563965
58,5,17,13115,0,0,30,0,0,1,1,1,15.03,1,5,1.0840516
58,4,13,13121,0,0,25,1,1,0,3,2,.79750001,0,1,1.6334578
26,5,15,13108,1,0,30,0,1,1,3,2,.80000001,0,2,2.1019104
35,6,12,13401,0,0,90,0,0,0,3,3,1.133333,1,3,1.3799356
37,5,9,13127,0,1,60,1,1,1,3,4,.847736,0,3,1.5525041
